date,open,high,low,close,volume,number of trades,BitConnect BCC
2018-04-02 18:00:00,661.59000000,666.60000000,654.61000000,662.66000000,366.27361000,591,33
2018-04-02 19:00:00,661.50000000,669.18000000,660.00000000,667.33000000,145.49088000,507,17
2018-04-02 20:00:00,667.29000000,667.57000000,656.57000000,661.41000000,214.50394000,986,19
2018-04-02 21:00:00,661.58000000,668.95000000,650.00000000,654.00000000,298.35988000,808,22
2018-04-02 22:00:00,654.16000000,663.99000000,653.12000000,659.99000000,233.19808000,625,13
2018-04-02 23:00:00,660.52000000,662.75000000,655.00000000,662.37000000,141.58248000,494,14
2018-04-03 00:00:00,662.00000000,670.84000000,655.44000000,657.12000000,232.64480000,541,13
2018-04-03 01:00:00,657.08000000,660.70000000,656.79000000,657.78000000,99.04405000,280,13
2018-04-03 02:00:00,657.93000000,671.00000000,657.79000000,669.11000000,216.87891000,521,27
2018-04-03 03:00:00,670.00000000,678.37000000,664.03000000,678.37000000,288.10594000,784,28
2018-04-03 04:00:00,678.09000000,696.00000000,678.09000000,693.53000000,528.21238000,1497,29
2018-04-03 05:00:00,693.53000000,696.00000000,680.01000000,686.74000000,322.60774000,887,0
2018-04-03 06:00:00,688.13000000,692.97000000,685.14000000,689.23000000,197.44482000,662,12
2018-04-03 07:00:00,687.67000000,692.80000000,686.00000000,689.97000000,517.56911000,770,23
2018-04-03 08:00:00,688.50000000,692.50000000,685.50000000,688.15000000,464.91330000,933,54
2018-04-03 09:00:00,688.15000000,690.42000000,685.00000000,690.42000000,210.59964000,568,31
2018-04-03 10:00:00,690.07000000,694.98000000,681.51000000,684.28000000,1310.92602000,1357,20
2018-04-03 11:00:00,684.60000000,688.51000000,684.60000000,686.35000000,180.95705000,357,18
2018-04-03 12:00:00,687.79000000,693.01000000,684.46000000,691.44000000,187.51367000,483,0
2018-04-03 13:00:00,691.43000000,723.40000000,690.35000000,701.17000000,1183.16228000,3033,8
2018-04-03 14:00:00,700.59000000,708.00000000,697.75000000,708.00000000,319.37070000,812,7
2018-04-03 15:00:00,708.00000000,714.62000000,705.20000000,711.05000000,287.85080000,767,0
2018-04-03 16:00:00,711.05000000,716.76000000,706.77000000,713.74000000,257.29828000,711,23
2018-04-03 17:00:00,711.60000000,715.00000000,707.94000000,713.90000000,163.49411000,625,8
2018-04-03 18:00:00,713.90000000,716.97000000,711.50000000,713.58000000,268.14724000,707,8
2018-04-03 19:00:00,713.59000000,716.66000000,708.44000000,710.17000000,267.90322000,710,17
2018-04-03 20:00:00,710.17000000,714.59000000,704.39000000,706.04000000,127.57006000,538,18
2018-04-03 21:00:00,706.04000000,710.00000000,702.50000000,709.38000000,157.91299000,544,11
2018-04-03 22:00:00,709.28000000,709.68000000,701.20000000,704.86000000,90.38755000,397,12
2018-04-03 23:00:00,705.11000000,710.80000000,700.00000000,707.35000000,192.26273000,578,13
2018-04-04 00:00:00,707.00000000,709.49000000,703.86000000,707.87000000,179.60839000,477,13
2018-04-04 01:00:00,708.32000000,708.60000000,692.50000000,697.00000000,403.56353000,1054,0
2018-04-04 02:00:00,694.91000000,696.71000000,677.32000000,682.99000000,586.80000000,1854,14
2018-04-04 03:00:00,682.54000000,689.63000000,680.85000000,686.84000000,134.37875000,514,14
2018-04-04 04:00:00,686.93000000,689.26000000,683.00000000,689.06000000,172.24532000,338,14
2018-04-04 05:00:00,687.27000000,696.57000000,687.02000000,690.80000000,111.41462000,559,0
2018-04-04 06:00:00,690.86000000,693.25000000,687.77000000,689.77000000,99.94968000,416,0
2018-04-04 07:00:00,691.19000000,695.70000000,686.33000000,686.33000000,113.18503000,428,23
2018-04-04 08:00:00,686.28000000,689.80000000,682.32000000,685.68000000,211.77188000,437,22
2018-04-04 09:00:00,685.38000000,685.40000000,661.63000000,665.05000000,512.21547000,2032,0
2018-04-04 10:00:00,665.37000000,672.29000000,660.55000000,666.67000000,313.56732000,1016,20
2018-04-04 11:00:00,665.43000000,667.44000000,658.03000000,664.00000000,166.74510000,583,18
2018-04-04 12:00:00,662.63000000,666.38000000,657.22000000,663.47000000,146.66524000,570,8
2018-04-04 13:00:00,662.54000000,671.40000000,662.54000000,666.59000000,176.43618000,531,0
2018-04-04 14:00:00,665.37000000,666.97000000,646.99000000,652.46000000,612.77373000,1574,15
2018-04-04 15:00:00,652.05000000,654.33000000,645.00000000,646.94000000,225.65122000,854,8
2018-04-04 16:00:00,646.92000000,659.99000000,645.78000000,657.99000000,284.40874000,1101,8
2018-04-04 17:00:00,656.40000000,658.46000000,648.21000000,651.58000000,297.61636000,725,0
2018-04-04 18:00:00,651.32000000,652.21000000,635.00000000,638.71000000,434.17097000,1705,8
2018-04-04 19:00:00,639.41000000,654.04000000,633.33000000,650.41000000,333.41811000,1264,17
2018-04-04 20:00:00,650.41000000,655.44000000,643.46000000,644.00000000,155.50134000,515,9
2018-04-04 21:00:00,644.00000000,651.40000000,640.12000000,646.13000000,120.84462000,353,11
2018-04-04 22:00:00,646.32000000,649.04000000,633.33000000,644.78000000,170.68915000,728,25
2018-04-04 23:00:00,644.74000000,651.81000000,635.00000000,647.20000000,108.78217000,449,0
2018-04-05 00:00:00,647.20000000,651.85000000,635.23000000,638.50000000,188.76136000,638,27
2018-04-05 01:00:00,638.50000000,640.18000000,628.01000000,632.14000000,301.35436000,680,0
2018-04-05 02:00:00,630.73000000,639.31000000,625.55000000,632.85000000,151.52661000,547,0
2018-04-05 03:00:00,633.62000000,652.31000000,632.13000000,649.81000000,195.62877000,716,14
2018-04-05 04:00:00,649.02000000,656.13000000,640.83000000,645.60000000,382.50113000,1257,15
2018-04-05 05:00:00,645.60000000,652.00000000,641.60000000,649.23000000,430.18398000,871,0
2018-04-05 06:00:00,649.89000000,649.96000000,631.96000000,635.48000000,231.30034000,738,24
2018-04-05 07:00:00,635.16000000,642.30000000,631.96000000,635.35000000,159.87035000,376,0
2018-04-05 08:00:00,634.50000000,645.74000000,631.66000000,643.09000000,304.51261000,1041,0
2018-04-05 09:00:00,643.67000000,647.23000000,635.10000000,637.99000000,290.71972000,742,11
2018-04-05 10:00:00,638.04000000,638.04000000,630.02000000,633.01000000,235.00572000,536,20
2018-04-05 11:00:00,633.02000000,640.07000000,628.00000000,633.89000000,221.22783000,700,0
2018-04-05 12:00:00,633.94000000,634.79000000,615.00000000,618.52000000,444.77540000,1995,9
2018-04-05 13:00:00,618.77000000,637.75000000,617.29000000,635.30000000,369.31164000,1302,16
2018-04-05 14:00:00,635.30000000,644.94000000,625.29000000,627.83000000,553.01160000,1412,15
2018-04-05 15:00:00,628.27000000,636.69000000,620.00000000,634.16000000,262.99146000,1026,31
2018-04-05 16:00:00,632.41000000,639.46000000,623.14000000,627.43000000,381.58642000,1197,0
2018-04-05 17:00:00,628.89000000,636.66000000,622.01000000,628.00000000,230.07786000,784,24
2018-04-05 18:00:00,627.74000000,636.57000000,627.27000000,630.81000000,142.18683000,535,0
2018-04-05 19:00:00,630.81000000,639.31000000,630.81000000,635.60000000,195.82626000,646,9
2018-04-05 20:00:00,634.41000000,642.00000000,632.67000000,639.11000000,133.65656000,469,19
2018-04-05 21:00:00,639.09000000,641.01000000,631.30000000,633.73000000,280.59178000,610,100
2018-04-05 22:00:00,633.81000000,645.00000000,633.24000000,642.02000000,171.58454000,605,13
2018-04-05 23:00:00,642.45000000,647.00000000,638.02000000,639.39000000,124.28701000,458,55
2018-04-06 00:00:00,639.76000000,646.68000000,639.76000000,641.73000000,153.61450000,540,14
2018-04-06 01:00:00,642.85000000,645.80000000,635.00000000,640.00000000,253.86449000,644,54
2018-04-06 02:00:00,639.89000000,643.50000000,632.14000000,638.48000000,157.13398000,528,28
2018-04-06 03:00:00,640.28000000,640.56000000,632.63000000,637.45000000,286.81493000,661,15
2018-04-06 04:00:00,636.58000000,643.24000000,635.56000000,640.40000000,84.94299000,305,45
2018-04-06 05:00:00,640.71000000,646.03000000,638.01000000,638.01000000,162.75782000,499,14
2018-04-06 06:00:00,638.24000000,639.14000000,615.00000000,620.19000000,449.84723000,1645,38
2018-04-06 07:00:00,620.19000000,624.26000000,613.00000000,617.50000000,375.31567000,1136,12
2018-04-06 08:00:00,617.50000000,621.04000000,615.02000000,619.17000000,68.16584000,383,23
2018-04-06 09:00:00,619.17000000,621.14000000,609.70000000,615.00000000,222.59102000,569,0
2018-04-06 10:00:00,613.65000000,619.10000000,601.56000000,602.43000000,278.33916000,920,21
2018-04-06 11:00:00,602.43000000,617.35000000,600.00000000,609.96000000,316.47165000,908,10
2018-04-06 12:00:00,610.09000000,610.09000000,600.30000000,606.92000000,191.00256000,624,18
2018-04-06 13:00:00,606.15000000,607.00000000,601.03000000,606.73000000,335.75337000,652,25
2018-04-06 14:00:00,606.00000000,606.90000000,603.01000000,603.69000000,381.66141000,685,8
2018-04-06 15:00:00,603.23000000,604.17000000,578.00000000,601.22000000,526.14855000,805,0
2018-04-06 16:00:00,601.34000000,607.69000000,601.27000000,604.43000000,168.70500000,430,8
2018-04-06 17:00:00,604.44000000,605.52000000,602.00000000,604.92000000,110.00043000,250,17
2018-04-06 18:00:00,604.92000000,606.75000000,601.01000000,603.70000000,120.25301000,296,35
2018-04-06 19:00:00,602.35000000,605.17000000,599.98000000,604.30000000,102.49872000,439,37
2018-04-06 20:00:00,604.30000000,608.05000000,601.27000000,606.34000000,86.15383000,296,10
2018-04-06 21:00:00,605.87000000,607.75000000,602.34000000,606.99000000,56.25261000,179,0
2018-04-06 22:00:00,606.81000000,606.99000000,599.03000000,599.03000000,73.69817000,285,39
2018-04-06 23:00:00,599.03000000,609.49000000,598.38000000,607.10000000,130.07580000,526,0
2018-04-07 00:00:00,607.10000000,612.51000000,605.83000000,611.95000000,119.78110000,257,0
2018-04-07 01:00:00,611.95000000,632.74000000,611.95000000,627.76000000,713.92613000,1423,15
2018-04-07 02:00:00,627.65000000,630.00000000,623.27000000,627.90000000,204.55713000,450,0
2018-04-07 03:00:00,627.26000000,630.56000000,625.49000000,627.92000000,180.09322000,462,16
2018-04-07 04:00:00,627.92000000,632.74000000,627.05000000,630.83000000,165.56099000,752,32
2018-04-07 05:00:00,632.70000000,637.43000000,630.07000000,630.50000000,123.25180000,524,15
2018-04-07 06:00:00,631.14000000,636.00000000,630.09000000,631.00000000,141.81646000,547,14
2018-04-07 07:00:00,631.00000000,632.60000000,629.05000000,630.45000000,115.08164000,257,13
2018-04-07 08:00:00,631.73000000,636.00000000,627.53000000,629.65000000,440.58085000,761,26
2018-04-07 09:00:00,628.87000000,629.00000000,623.50000000,626.01000000,163.17074000,553,25
2018-04-07 10:00:00,625.94000000,630.76000000,625.94000000,628.62000000,133.79610000,322,12
2018-04-07 11:00:00,628.32000000,629.70000000,627.00000000,628.77000000,101.25972000,240,11
2018-04-07 12:00:00,628.77000000,631.50000000,627.21000000,630.10000000,83.91212000,293,0
2018-04-07 13:00:00,630.91000000,631.10000000,620.62000000,627.25000000,140.22374000,570,10
2018-04-07 14:00:00,626.94000000,630.59000000,625.03000000,628.23000000,156.29792000,278,9
2018-04-07 15:00:00,628.23000000,652.00000000,625.03000000,650.01000000,502.29443000,1485,18
2018-04-07 16:00:00,650.00000000,655.00000000,644.49000000,649.99000000,449.78881000,1004,0
2018-04-07 17:00:00,649.33000000,650.00000000,643.81000000,646.13000000,177.47113000,342,0
2018-04-07 18:00:00,646.67000000,648.00000000,643.80000000,648.00000000,126.95398000,340,28
2018-04-07 19:00:00,646.78000000,650.00000000,645.55000000,649.56000000,78.22341000,216,0
2018-04-07 20:00:00,650.00000000,651.97000000,648.31000000,650.91000000,187.60145000,402,22
2018-04-07 21:00:00,650.00000000,651.00000000,645.94000000,647.34000000,43.49021000,189,24
2018-04-07 22:00:00,647.33000000,648.43000000,639.30000000,643.53000000,90.70588000,374,0
2018-04-07 23:00:00,643.87000000,643.87000000,635.00000000,637.47000000,151.00090000,678,15
2018-04-08 00:00:00,637.53000000,647.50000000,637.44000000,644.88000000,113.22400000,368,30
2018-04-08 00:00:00,637.53000000,647.50000000,637.44000000,644.88000000,113.22400000,368,53
2018-04-08 01:00:00,645.02000000,647.00000000,639.02000000,641.72000000,42.05917000,149,27
2018-04-08 02:00:00,641.06000000,645.88000000,639.79000000,642.64000000,48.40251000,192,27
2018-04-08 03:00:00,643.99000000,647.91000000,640.54000000,647.21000000,174.44782000,336,28
2018-04-08 04:00:00,647.21000000,652.10000000,647.14000000,649.83000000,174.28183000,326,0
2018-04-08 05:00:00,648.41000000,653.79000000,642.20000000,647.19000000,204.07262000,597,28
2018-04-08 06:00:00,647.19000000,647.33000000,640.06000000,644.22000000,116.48156000,344,0
2018-04-08 07:00:00,643.35000000,647.00000000,643.11000000,645.32000000,84.82158000,360,47
2018-04-08 08:00:00,643.90000000,647.52000000,643.40000000,645.82000000,64.32907000,229,23
2018-04-08 09:00:00,645.93000000,655.00000000,644.61000000,650.50000000,503.80391000,1851,0
2018-04-08 10:00:00,652.26000000,653.80000000,648.28000000,650.42000000,559.64288000,4425,43
2018-04-08 11:00:00,650.42000000,660.00000000,648.61000000,658.22000000,711.07881000,3729,0
2018-04-08 12:00:00,659.96000000,662.08000000,654.42000000,657.49000000,510.32875000,3227,37
2018-04-08 13:00:00,657.60000000,658.79000000,652.12000000,655.15000000,177.55169000,862,51
2018-04-08 14:00:00,654.93000000,658.57000000,653.80000000,653.80000000,124.95895000,242,64
2018-04-08 15:00:00,653.80000000,658.51000000,650.00000000,656.77000000,111.92741000,335,47
2018-04-08 16:00:00,654.82000000,655.34000000,647.07000000,647.07000000,228.09546000,655,0
2018-04-08 17:00:00,647.93000000,649.62000000,644.26000000,649.62000000,140.77297000,411,15
2018-04-08 18:00:00,649.56000000,653.66000000,646.77000000,652.08000000,112.61096000,375,0
2018-04-08 19:00:00,652.08000000,655.00000000,650.52000000,653.19000000,62.22983000,218,17
2018-04-08 20:00:00,653.80000000,653.82000000,649.07000000,650.53000000,77.56824000,194,37
2018-04-08 21:00:00,649.70000000,652.08000000,649.70000000,650.30000000,25.26931000,66,42
2018-04-08 22:00:00,652.22000000,657.16000000,652.22000000,654.74000000,132.28571000,417,24
2018-04-08 23:00:00,654.86000000,654.86000000,650.57000000,653.38000000,83.09183000,245,25
2018-04-09 00:00:00,653.55000000,665.47000000,653.55000000,658.65000000,99.12046000,395,25
2018-04-09 01:00:00,659.92000000,672.90000000,659.92000000,669.95000000,297.56460000,953,0
2018-04-09 02:00:00,669.93000000,676.81000000,668.35000000,671.69000000,467.41982000,968,50
2018-04-09 03:00:00,671.62000000,672.70000000,663.53000000,671.40000000,316.79939000,674,26
2018-04-09 04:00:00,670.59000000,675.38000000,669.72000000,673.00000000,264.97163000,491,52
2018-04-09 05:00:00,672.02000000,674.01000000,670.02000000,670.50000000,115.93531000,346,24
2018-04-09 06:00:00,672.21000000,672.99000000,667.77000000,672.00000000,197.58572000,406,43
2018-04-09 07:00:00,672.00000000,676.00000000,671.54000000,673.59000000,98.04722000,262,60
2018-04-09 08:00:00,673.59000000,680.00000000,673.59000000,679.80000000,295.26276000,878,19
2018-04-09 09:00:00,679.80000000,682.70000000,672.03000000,677.11000000,403.71071000,810,0
2018-04-09 10:00:00,677.11000000,677.28000000,639.73000000,639.94000000,811.12396000,2418,35
2018-04-09 11:00:00,639.02000000,641.02000000,630.25000000,635.29000000,491.96499000,1438,32
2018-04-09 12:00:00,635.12000000,640.82000000,631.58000000,637.25000000,237.71628000,754,44
2018-04-09 13:00:00,635.97000000,638.47000000,634.59000000,635.09000000,86.03963000,249,27
2018-04-09 14:00:00,635.00000000,637.06000000,625.18000000,637.06000000,499.73147000,896,26
2018-04-09 15:00:00,637.36000000,641.00000000,633.55000000,637.25000000,113.06316000,381,0
2018-04-09 16:00:00,637.28000000,639.75000000,634.12000000,637.10000000,63.03611000,230,54
2018-04-09 17:00:00,637.10000000,638.83000000,633.87000000,637.17000000,38.10268000,118,41
2018-04-09 18:00:00,636.90000000,639.96000000,634.84000000,639.04000000,110.93383000,262,14
2018-04-09 19:00:00,637.41000000,638.34000000,626.21000000,628.84000000,216.66478000,619,30
2018-04-09 20:00:00,628.78000000,633.00000000,623.66000000,630.19000000,212.23464000,573,17
2018-04-09 21:00:00,631.62000000,635.90000000,630.01000000,635.75000000,76.99174000,203,39
2018-04-09 22:00:00,635.21000000,635.22000000,625.77000000,628.72000000,269.33119000,1340,23
2018-04-09 23:00:00,628.78000000,639.83000000,628.78000000,638.68000000,136.37951000,335,0
2018-04-10 00:00:00,636.86000000,638.48000000,634.00000000,635.04000000,91.15095000,301,0
2018-04-10 01:00:00,637.04000000,637.04000000,630.32000000,633.97000000,50.78206000,250,0
2018-04-10 02:00:00,634.87000000,637.00000000,633.97000000,635.70000000,133.44562000,311,0
2018-04-10 03:00:00,635.70000000,641.36000000,635.00000000,640.67000000,164.79243000,458,25
2018-04-10 04:00:00,640.67000000,642.73000000,636.51000000,639.94000000,118.55408000,408,0
2018-04-10 05:00:00,638.56000000,641.10000000,634.53000000,638.33000000,143.23102000,267,48
2018-04-10 06:00:00,638.10000000,639.34000000,627.10000000,629.66000000,171.46281000,470,21
2018-04-10 07:00:00,629.89000000,634.40000000,627.90000000,632.41000000,134.26636000,443,20
2018-04-10 08:00:00,632.23000000,634.01000000,622.84000000,631.86000000,280.21661000,520,19
2018-04-10 09:00:00,632.67000000,637.66000000,630.90000000,636.53000000,174.47595000,301,18
2018-04-10 10:00:00,636.56000000,636.56000000,630.10000000,634.53000000,89.26696000,361,35
2018-04-10 11:00:00,633.39000000,636.00000000,630.27000000,634.97000000,75.85086000,206,64
2018-04-10 12:00:00,634.97000000,638.17000000,633.11000000,638.17000000,89.65429000,204,29
2018-04-10 13:00:00,637.00000000,639.13000000,635.41000000,637.86000000,50.15046000,253,0
2018-04-10 14:00:00,637.73000000,639.25000000,635.01000000,637.59000000,63.77430000,278,39
2018-04-10 15:00:00,637.59000000,650.00000000,637.59000000,647.50000000,294.53922000,906,26
2018-04-10 16:00:00,647.50000000,651.77000000,646.11000000,648.93000000,118.88073000,535,0
2018-04-10 17:00:00,648.95000000,657.77000000,648.95000000,657.28000000,154.76586000,381,27
2018-04-10 18:00:00,657.77000000,658.00000000,647.62000000,651.41000000,130.11524000,468,14
2018-04-10 19:00:00,651.41000000,653.33000000,649.50000000,653.20000000,37.99976000,160,0
2018-04-10 20:00:00,652.48000000,653.05000000,648.17000000,650.24000000,97.14996000,321,16
2018-04-10 21:00:00,650.20000000,651.75000000,647.01000000,651.42000000,81.16577000,273,38
2018-04-10 22:00:00,651.74000000,654.29000000,645.50000000,647.29000000,138.72418000,619,90
2018-04-10 23:00:00,647.28000000,650.79000000,645.00000000,650.23000000,106.83246000,491,0
2018-04-11 00:00:00,650.03000000,656.50000000,648.88000000,655.03000000,75.28159000,357,48
2018-04-11 01:00:00,656.44000000,657.76000000,650.55000000,651.60000000,95.75768000,317,0
2018-04-11 02:00:00,651.60000000,656.23000000,651.40000000,655.35000000,56.12329000,200,24
2018-04-11 03:00:00,655.35000000,655.35000000,648.64000000,648.90000000,127.13788000,344,0
2018-04-11 04:00:00,648.90000000,651.89000000,648.65000000,650.56000000,77.78990000,305,25
2018-04-11 05:00:00,650.50000000,655.90000000,649.56000000,649.74000000,123.51858000,251,47
2018-04-11 06:00:00,649.94000000,655.23000000,648.00000000,650.84000000,190.13272000,429,43
2018-04-11 07:00:00,650.71000000,651.79000000,649.20000000,651.48000000,38.38575000,162,20
2018-04-11 08:00:00,650.18000000,652.45000000,649.67000000,651.89000000,32.65076000,131,56
2018-04-11 09:00:00,652.29000000,652.29000000,649.29000000,651.43000000,95.72827000,291,83
2018-04-11 10:00:00,650.61000000,651.70000000,648.37000000,648.92000000,91.71109000,396,34
2018-04-11 11:00:00,648.93000000,651.30000000,648.00000000,650.01000000,83.59982000,252,31
2018-04-11 12:00:00,650.01000000,651.09000000,647.76000000,649.29000000,59.09615000,210,0
2018-04-11 13:00:00,650.08000000,657.99000000,648.94000000,652.11000000,572.92583000,1104,37
2018-04-11 14:00:00,652.11000000,655.00000000,649.76000000,652.97000000,297.00439000,430,12
2018-04-11 15:00:00,653.71000000,655.48000000,652.42000000,654.22000000,139.35535000,268,26
2018-04-11 16:00:00,654.03000000,655.96000000,649.00000000,650.91000000,123.95948000,391,27
2018-04-11 17:00:00,650.92000000,654.95000000,649.93000000,650.16000000,169.18524000,410,28
2018-04-11 18:00:00,650.43000000,653.43000000,649.50000000,649.92000000,40.93658000,183,14
2018-04-11 19:00:00,651.17000000,653.36000000,649.88000000,652.76000000,104.38109000,323,0
2018-04-11 20:00:00,652.51000000,654.00000000,650.57000000,651.85000000,27.14504000,168,0
2018-04-11 21:00:00,651.85000000,652.78000000,650.00000000,651.89000000,32.34325000,127,19
2018-04-11 22:00:00,651.89000000,654.93000000,650.81000000,653.12000000,283.36470000,246,23
2018-04-11 23:00:00,654.74000000,672.60000000,652.85000000,668.32000000,501.66693000,1191,24
2018-04-12 00:00:00,668.27000000,677.65000000,667.50000000,669.03000000,431.59006000,1128,0
2018-04-12 01:00:00,669.75000000,669.99000000,659.70000000,666.66000000,500.52338000,1088,23
2018-04-12 02:00:00,666.66000000,682.74000000,665.34000000,680.05000000,279.18678000,677,0
2018-04-12 03:00:00,680.05000000,687.05000000,672.30000000,678.35000000,303.77309000,910,0
2018-04-12 04:00:00,677.64000000,684.99000000,677.51000000,683.56000000,86.36991000,331,25
2018-04-12 05:00:00,683.56000000,685.06000000,674.91000000,675.64000000,190.10390000,496,0
2018-04-12 06:00:00,675.30000000,677.66000000,657.16000000,658.40000000,419.80157000,1023,43
2018-04-12 07:00:00,660.09000000,664.91000000,655.00000000,660.73000000,422.47236000,1061,0
2018-04-12 08:00:00,659.64000000,668.34000000,657.82000000,666.01000000,152.55700000,412,39
2018-04-12 09:00:00,666.24000000,667.41000000,660.23000000,664.33000000,130.71028000,453,19
2018-04-12 10:00:00,664.01000000,675.80000000,659.79000000,673.01000000,180.35901000,580,35
2018-04-12 11:00:00,672.85000000,738.28000000,672.85000000,714.22000000,3745.27458000,11397,0
2018-04-12 12:00:00,714.11000000,722.47000000,705.88000000,709.00000000,1019.95769000,2778,15
2018-04-12 13:00:00,709.36000000,713.03000000,705.20000000,707.31000000,743.97736000,1266,14
2018-04-12 14:00:00,707.50000000,715.27000000,698.00000000,705.96000000,807.41170000,1381,40
2018-04-12 15:00:00,705.00000000,708.38000000,703.16000000,706.98000000,270.28256000,484,54
2018-04-12 16:00:00,704.75000000,707.00000000,694.00000000,704.67000000,278.78348000,908,14
2018-04-12 17:00:00,704.67000000,715.39000000,700.04000000,706.41000000,490.06387000,1425,14
2018-04-12 18:00:00,706.41000000,710.25000000,697.01000000,706.59000000,238.45142000,470,15
2018-04-12 19:00:00,707.60000000,714.65000000,705.37000000,708.35000000,142.21450000,654,15
2018-04-12 20:00:00,710.44000000,717.59000000,709.00000000,710.29000000,206.37715000,950,34
2018-04-12 21:00:00,711.70000000,729.69000000,708.13000000,726.00000000,432.92591000,1301,20
2018-04-12 22:00:00,726.01000000,727.59000000,706.88000000,726.00000000,534.71215000,1595,69
2018-04-12 23:00:00,726.72000000,740.00000000,723.30000000,736.38000000,670.81605000,1193,25
2018-04-13 00:00:00,735.80000000,744.61000000,726.00000000,736.49000000,481.40248000,1236,25
2018-04-13 01:00:00,736.94000000,739.00000000,717.78000000,728.90000000,368.50263000,1083,0
2018-04-13 02:00:00,728.63000000,744.03000000,725.79000000,741.04000000,408.57520000,850,100
2018-04-13 03:00:00,741.58000000,745.56000000,737.75000000,739.00000000,307.06713000,684,26
2018-04-13 04:00:00,739.29000000,742.52000000,734.02000000,738.00000000,157.33091000,486,53
2018-04-13 05:00:00,737.48000000,743.00000000,728.93000000,732.50000000,233.29326000,568,25
2018-04-13 06:00:00,732.50000000,745.00000000,730.44000000,741.08000000,303.77799000,644,22
2018-04-13 07:00:00,741.49000000,765.05000000,741.49000000,757.01000000,709.28431000,1978,41
2018-04-13 08:00:00,759.46000000,768.56000000,752.73000000,766.18000000,710.82471000,1536,0
2018-04-13 09:00:00,764.18000000,766.52000000,755.84000000,755.84000000,488.68638000,916,96
2018-04-13 10:00:00,755.31000000,764.96000000,749.04000000,762.05000000,353.41422000,789,37
2018-04-13 11:00:00,762.05000000,786.13000000,761.86000000,777.30000000,620.20322000,1563,0
2018-04-13 12:00:00,775.71000000,784.36000000,771.19000000,780.33000000,710.10151000,1038,31
2018-04-13 13:00:00,780.33000000,781.51000000,750.00000000,758.14000000,964.05998000,1958,29
2018-04-13 14:00:00,758.12000000,762.38000000,750.55000000,760.00000000,406.15925000,1101,0
2018-04-13 15:00:00,759.75000000,764.21000000,756.00000000,762.68000000,209.34261000,550,28
2018-04-13 16:00:00,762.68000000,771.00000000,761.04000000,769.03000000,298.73882000,930,29
2018-04-13 17:00:00,769.03000000,772.76000000,761.05000000,764.43000000,333.25034000,682,45
2018-04-13 18:00:00,766.04000000,766.43000000,761.52000000,766.33000000,121.12831000,308,15
2018-04-13 19:00:00,766.29000000,768.38000000,760.02000000,767.90000000,157.48984000,464,16
2018-04-13 20:00:00,767.65000000,768.10000000,739.47000000,746.97000000,641.07579000,1821,0
2018-04-13 21:00:00,746.22000000,749.75000000,738.84000000,741.90000000,186.70249000,729,0
2018-04-13 22:00:00,741.91000000,741.97000000,727.00000000,737.10000000,452.88666000,1098,48
2018-04-13 23:00:00,738.30000000,746.60000000,736.08000000,740.51000000,480.30556000,869,26
2018-04-14 00:00:00,740.51000000,744.00000000,729.79000000,742.39000000,374.05770000,700,53
2018-04-14 01:00:00,743.18000000,754.80000000,741.20000000,754.34000000,259.45090000,745,0
2018-04-14 02:00:00,754.34000000,754.49000000,745.55000000,750.35000000,106.86547000,338,27
2018-04-14 03:00:00,750.17000000,751.66000000,745.92000000,749.38000000,100.81335000,343,28
2018-04-14 04:00:00,750.61000000,750.61000000,736.51000000,740.20000000,232.11485000,532,28
2018-04-14 05:00:00,740.20000000,748.38000000,739.03000000,742.00000000,157.96993000,357,0
2018-04-14 06:00:00,742.67000000,746.93000000,738.21000000,746.40000000,159.46604000,607,50
2018-04-14 07:00:00,746.40000000,767.00000000,742.98000000,757.29000000,318.99385000,900,24
2018-04-14 08:00:00,757.94000000,760.16000000,748.00000000,754.15000000,232.39771000,572,0
2018-04-14 09:00:00,754.13000000,754.13000000,737.93000000,745.14000000,185.56043000,679,45
2018-04-14 10:00:00,745.14000000,748.62000000,729.20000000,731.04000000,188.06242000,670,43
2018-04-14 11:00:00,730.98000000,737.64000000,728.29000000,732.05000000,187.98688000,501,20
2018-04-14 12:00:00,733.00000000,734.49000000,716.16000000,719.69000000,353.30592000,833,0
2018-04-14 13:00:00,718.50000000,730.00000000,717.39000000,728.41000000,222.52302000,552,0
2018-04-14 14:00:00,729.31000000,730.94000000,724.21000000,729.80000000,143.73520000,350,33
2018-04-14 15:00:00,730.78000000,735.50000000,727.23000000,728.02000000,100.50604000,301,32
2018-04-14 16:00:00,726.67000000,737.13000000,724.00000000,736.46000000,108.32924000,387,0
2018-04-14 17:00:00,736.45000000,736.45000000,727.81000000,730.73000000,49.36403000,225,0
2018-04-14 18:00:00,730.73000000,739.39000000,727.45000000,737.71000000,81.45036000,269,68
2018-04-14 19:00:00,735.40000000,738.43000000,734.00000000,737.19000000,50.41924000,178,0
2018-04-14 20:00:00,736.87000000,752.16000000,736.28000000,742.18000000,187.23529000,463,39
2018-04-14 21:00:00,741.40000000,744.88000000,740.48000000,743.05000000,81.33213000,202,22
2018-04-14 22:00:00,743.36000000,748.48000000,743.11000000,745.99000000,79.51057000,204,24
2018-04-14 23:00:00,745.24000000,747.07000000,734.10000000,737.22000000,166.03826000,522,0
2018-04-15 00:00:00,736.51000000,754.00000000,735.04000000,743.31000000,371.84383000,21059,0
