date,open,high,low,close,volume,number of trades,Ethereum ETH
2018-06-03 16:00:00,623.59000000,625.44000000,617.59000000,618.02000000,3969.04427000,3134,32
2018-06-03 17:00:00,618.02000000,618.65000000,611.00000000,618.00000000,6717.30501000,6268,33
2018-06-03 18:00:00,618.25000000,618.82000000,611.05000000,611.79000000,2165.31510000,2884,37
2018-06-03 19:00:00,611.79000000,617.50000000,606.95000000,616.77000000,5169.62475000,5523,43
2018-06-03 20:00:00,616.24000000,620.98000000,612.88000000,620.87000000,2102.40551000,2306,37
2018-06-03 21:00:00,620.49000000,621.00000000,616.87000000,619.46000000,1120.39768000,1823,27
2018-06-03 22:00:00,618.92000000,619.69000000,615.09000000,618.22000000,1137.37471000,1468,39
2018-06-03 23:00:00,618.27000000,619.75000000,615.74000000,619.66000000,1353.21355000,1864,28
2018-06-04 00:00:00,619.66000000,625.47000000,618.50000000,622.54000000,4168.12973000,3668,37
2018-06-04 01:00:00,621.88000000,623.54000000,618.00000000,620.50000000,2452.48858000,2406,29
2018-06-04 02:00:00,620.50000000,620.65000000,614.34000000,615.16000000,2775.69669000,2576,36
2018-06-04 03:00:00,615.16000000,620.00000000,614.62000000,618.30000000,1415.76926000,1804,31
2018-06-04 04:00:00,618.86000000,619.95000000,616.77000000,618.97000000,1215.50423000,1446,52
2018-06-04 05:00:00,619.00000000,619.65000000,610.20000000,615.31000000,3447.24876000,3497,60
2018-06-04 06:00:00,615.31000000,615.93000000,602.37000000,605.97000000,11186.13330000,7945,44
2018-06-04 07:00:00,606.49000000,611.30000000,601.35000000,606.94000000,5279.44201000,4385,51
2018-06-04 08:00:00,606.60000000,607.54000000,601.80000000,605.97000000,4013.45954000,3649,43
2018-06-04 09:00:00,605.52000000,609.00000000,600.12000000,608.89000000,4654.97199000,4080,29
2018-06-04 10:00:00,608.55000000,608.98000000,604.27000000,605.50000000,2792.46932000,2768,21
2018-06-04 11:00:00,605.50000000,605.50000000,591.20000000,592.32000000,9946.21411000,8237,34
2018-06-04 12:00:00,592.46000000,598.38000000,591.31000000,596.10000000,4207.15069000,3793,38
2018-06-04 13:00:00,596.10000000,597.90000000,592.02000000,592.11000000,2424.98941000,2470,38
2018-06-04 14:00:00,592.06000000,593.05000000,580.50000000,585.44000000,10295.38790000,7835,35
2018-06-04 15:00:00,585.44000000,590.93000000,584.00000000,586.50000000,5184.99714000,3678,34
2018-06-04 16:00:00,586.50000000,589.18000000,583.00000000,584.00000000,3089.73161000,2723,30
2018-06-04 17:00:00,584.01000000,587.57000000,580.15000000,586.54000000,3359.70370000,3188,35
2018-06-04 18:00:00,586.54000000,590.83000000,584.54000000,590.59000000,2796.97999000,2551,29
2018-06-04 19:00:00,590.59000000,593.28000000,588.00000000,591.50000000,2442.17916000,2729,30
2018-06-04 20:00:00,591.50000000,597.87000000,589.35000000,597.11000000,2098.06951000,2152,24
2018-06-04 21:00:00,597.11000000,599.96000000,595.71000000,598.87000000,2382.49656000,2769,43
2018-06-04 22:00:00,598.87000000,598.90000000,592.41000000,592.50000000,1539.79431000,2219,39
2018-06-04 23:00:00,592.57000000,593.60000000,585.62000000,591.02000000,3170.43757000,3441,43
2018-06-05 00:00:00,591.02000000,595.92000000,590.59000000,594.93000000,1560.52749000,1803,20
2018-06-05 01:00:00,595.38000000,599.00000000,592.83000000,595.50000000,2058.71867000,2506,42
2018-06-05 02:00:00,595.49000000,596.00000000,577.62000000,579.51000000,8137.28590000,7265,31
2018-06-05 03:00:00,579.51000000,584.83000000,576.81000000,582.16000000,4842.57604000,4280,42
2018-06-05 04:00:00,582.17000000,585.55000000,576.08000000,577.23000000,3852.56168000,4089,27
2018-06-05 05:00:00,577.24000000,586.71000000,576.92000000,583.71000000,3850.46750000,3654,36
2018-06-05 06:00:00,583.71000000,588.57000000,581.64000000,588.27000000,3112.05872000,3011,39
2018-06-05 07:00:00,588.27000000,589.00000000,583.61000000,586.40000000,2390.43944000,2468,29
2018-06-05 08:00:00,586.75000000,596.20000000,586.37000000,594.01000000,4874.28377000,4402,45
2018-06-05 09:00:00,594.00000000,594.01000000,586.00000000,588.05000000,2773.61650000,2797,42
2018-06-05 10:00:00,587.22000000,591.04000000,586.89000000,588.97000000,2513.93506000,2619,27
2018-06-05 11:00:00,589.37000000,609.00000000,570.36000000,587.02000000,7407.17952000,6201,36
2018-06-05 12:00:00,587.76000000,590.80000000,586.81000000,588.11000000,2023.69682000,2425,39
2018-06-05 13:00:00,588.10000000,589.30000000,583.85000000,584.72000000,2381.35780000,2785,24
2018-06-05 14:00:00,584.20000000,587.34000000,583.00000000,585.90000000,1797.64356000,2195,34
2018-06-05 15:00:00,585.88000000,601.00000000,585.52000000,600.12000000,4616.24891000,4584,40
2018-06-05 16:00:00,600.14000000,612.00000000,600.00000000,606.37000000,9908.49717000,8782,29
2018-06-05 17:00:00,606.37000000,614.00000000,602.08000000,609.94000000,6508.53556000,5612,45
2018-06-05 18:00:00,609.94000000,614.00000000,606.54000000,607.63000000,3442.61656000,3637,35
2018-06-05 19:00:00,607.65000000,610.99000000,607.01000000,607.24000000,2434.30281000,2474,39
2018-06-05 20:00:00,607.24000000,611.19000000,607.01000000,609.26000000,2301.59101000,1898,36
2018-06-05 21:00:00,609.13000000,610.59000000,603.00000000,603.98000000,2808.61230000,3447,36
2018-06-05 22:00:00,604.00000000,611.47000000,604.00000000,611.17000000,2013.07497000,2181,35
2018-06-05 23:00:00,611.17000000,611.74000000,606.51000000,609.05000000,1443.91575000,1842,38
2018-06-06 00:00:00,609.29000000,611.98000000,604.91000000,605.09000000,2639.89473000,2786,36
2018-06-06 01:00:00,605.05000000,609.91000000,603.29000000,609.06000000,2259.49768000,2231,19
2018-06-06 02:00:00,609.24000000,609.32000000,605.01000000,607.17000000,1239.67076000,1564,23
2018-06-06 03:00:00,607.22000000,609.00000000,605.16000000,606.11000000,2215.46113000,1690,30
2018-06-06 04:00:00,605.63000000,608.49000000,601.00000000,601.48000000,2806.50760000,2956,30
2018-06-06 05:00:00,601.03000000,605.57000000,598.41000000,605.31000000,3694.47910000,3173,36
2018-06-06 06:00:00,605.31000000,609.58000000,605.31000000,609.00000000,3508.82742000,2803,50
2018-06-06 07:00:00,608.70000000,613.35000000,606.47000000,606.68000000,5801.29279000,4534,36
2018-06-06 08:00:00,606.63000000,606.73000000,601.16000000,603.65000000,2944.56932000,3838,26
2018-06-06 09:00:00,603.65000000,603.81000000,600.10000000,601.01000000,2566.72212000,3356,46
2018-06-06 10:00:00,601.01000000,604.50000000,600.05000000,604.50000000,2299.96963000,3301,28
2018-06-06 11:00:00,604.53000000,607.70000000,604.34000000,606.01000000,1957.10000000,2628,39
2018-06-06 12:00:00,606.01000000,612.67000000,603.50000000,610.83000000,3546.70901000,3684,36
2018-06-06 13:00:00,611.46000000,611.77000000,608.00000000,608.40000000,2287.97678000,2765,23
2018-06-06 14:00:00,608.74000000,610.16000000,607.42000000,607.81000000,1438.69716000,1850,28
2018-06-06 15:00:00,608.00000000,612.38000000,606.00000000,611.31000000,2721.61981000,2573,26
2018-06-06 16:00:00,611.30000000,611.43000000,593.40000000,596.11000000,8405.37806000,8151,35
2018-06-06 17:00:00,596.11000000,598.50000000,594.82000000,596.98000000,3259.89885000,3186,44
2018-06-06 18:00:00,597.01000000,598.00000000,593.52000000,597.23000000,2093.98930000,2404,50
2018-06-06 19:00:00,597.23000000,599.46000000,596.58000000,598.26000000,1383.04204000,1730,56
2018-06-06 20:00:00,598.27000000,605.93000000,594.23000000,604.71000000,3062.77041000,3000,40
2018-06-06 21:00:00,604.70000000,610.00000000,602.67000000,607.08000000,4715.53668000,3371,38
2018-06-06 22:00:00,607.08000000,609.96000000,603.42000000,606.73000000,1840.58124000,2120,37
2018-06-06 23:00:00,606.66000000,608.00000000,604.22000000,607.40000000,1462.72955000,1581,27
2018-06-07 00:00:00,606.68000000,615.15000000,606.59000000,615.15000000,3062.02453000,3542,41
2018-06-07 01:00:00,615.09000000,618.00000000,610.80000000,614.59000000,4477.32107000,4648,38
2018-06-07 02:00:00,613.82000000,616.54000000,612.40000000,612.69000000,3033.99831000,2748,41
2018-06-07 03:00:00,612.69000000,615.69000000,611.34000000,614.73000000,2079.83379000,2056,51
2018-06-07 04:00:00,614.73000000,615.69000000,610.10000000,611.45000000,1605.92950000,2076,49
2018-06-07 05:00:00,611.01000000,613.20000000,608.48000000,610.47000000,2627.20059000,2472,36
2018-06-07 06:00:00,610.46000000,612.13000000,605.08000000,607.31000000,3934.19573000,3779,28
2018-06-07 07:00:00,607.60000000,610.30000000,606.69000000,609.58000000,2097.03849000,2212,56
2018-06-07 08:00:00,609.18000000,613.12000000,608.00000000,608.18000000,4142.71778000,2914,44
2018-06-07 09:00:00,608.62000000,611.00000000,606.25000000,609.64000000,2678.96166000,2893,100
2018-06-07 10:00:00,609.64000000,610.47000000,606.41000000,607.99000000,1989.56528000,2186,37
2018-06-07 11:00:00,607.62000000,609.10000000,607.00000000,607.60000000,1659.15096000,1767,46
2018-06-07 12:00:00,608.14000000,611.13000000,607.10000000,609.38000000,1607.27044000,2003,39
2018-06-07 13:00:00,609.53000000,611.16000000,607.15000000,608.25000000,1958.91658000,2407,40
2018-06-07 14:00:00,608.25000000,609.00000000,602.57000000,606.32000000,3894.62778000,3630,43
2018-06-07 15:00:00,606.32000000,608.50000000,603.65000000,605.90000000,2743.90842000,2359,33
2018-06-07 16:00:00,605.90000000,611.00000000,604.27000000,611.00000000,2278.41731000,2507,29
2018-06-07 17:00:00,611.00000000,611.50000000,605.31000000,607.86000000,2382.55442000,2526,26
2018-06-07 18:00:00,607.70000000,609.61000000,606.60000000,607.25000000,1564.24739000,1539,30
2018-06-07 19:00:00,607.36000000,607.95000000,606.12000000,606.52000000,972.25704000,1164,31
2018-06-07 20:00:00,606.52000000,607.00000000,598.24000000,603.50000000,4712.86590000,3895,40
2018-06-07 21:00:00,603.31000000,603.97000000,598.66000000,602.49000000,1642.93704000,1938,31
2018-06-07 22:00:00,602.05000000,603.32000000,600.60000000,602.68000000,1216.12434000,1825,43
2018-06-07 23:00:00,602.16000000,606.00000000,600.81000000,605.16000000,1812.12445000,2161,44
2018-06-08 00:00:00,605.20000000,608.45000000,603.49000000,608.06000000,2027.62790000,2247,24
2018-06-08 01:00:00,608.30000000,608.39000000,604.30000000,606.21000000,2002.41003000,2369,39
2018-06-08 02:00:00,606.21000000,607.47000000,604.23000000,605.37000000,2373.16525000,1856,38
2018-06-08 03:00:00,605.38000000,606.46000000,601.25000000,601.25000000,3346.59510000,2419,38
2018-06-08 04:00:00,601.25000000,603.80000000,598.31000000,602.63000000,3861.93567000,3537,54
2018-06-08 05:00:00,602.66000000,604.35000000,602.03000000,604.00000000,1231.43083000,1541,33
2018-06-08 06:00:00,604.00000000,606.40000000,602.78000000,606.31000000,1467.92778000,1479,46
2018-06-08 07:00:00,605.85000000,606.65000000,600.00000000,600.13000000,2032.30025000,2389,29
2018-06-08 08:00:00,600.92000000,602.66000000,599.30000000,602.00000000,2039.78612000,2394,34
2018-06-08 09:00:00,602.00000000,604.24000000,601.51000000,602.40000000,1687.07817000,1595,45
2018-06-08 10:00:00,602.38000000,602.38000000,595.51000000,597.00000000,4602.15251000,4256,30
2018-06-08 11:00:00,596.64000000,599.02000000,595.10000000,596.56000000,2600.08044000,2609,31
2018-06-08 12:00:00,596.56000000,597.61000000,594.99000000,595.54000000,1573.78500000,1849,33
2018-06-08 13:00:00,595.11000000,598.97000000,594.00000000,597.64000000,1407.86289000,1679,22
2018-06-08 14:00:00,597.64000000,597.83000000,593.33000000,596.20000000,2639.78042000,2540,32
2018-06-08 15:00:00,596.34000000,600.57000000,593.39000000,599.93000000,3574.28438000,2991,32
2018-06-08 16:00:00,599.93000000,602.94000000,598.58000000,601.00000000,3018.81495000,2908,21
2018-06-08 17:00:00,601.00000000,601.98000000,599.13000000,600.67000000,1511.38891000,1757,31
2018-06-08 18:00:00,601.27000000,601.61000000,598.51000000,598.53000000,1252.63584000,1438,30
2018-06-08 19:00:00,599.20000000,599.71000000,595.64000000,597.79000000,1326.38499000,1409,44
2018-06-08 20:00:00,597.51000000,599.46000000,596.53000000,598.79000000,940.01310000,1022,19
2018-06-08 21:00:00,599.28000000,600.58000000,597.39000000,599.71000000,536.36797000,986,49
2018-06-08 22:00:00,599.71000000,602.77000000,599.71000000,601.62000000,1074.80579000,1592,28
2018-06-08 23:00:00,601.95000000,602.44000000,598.41000000,598.68000000,1099.39326000,1019,37
2018-06-09 00:00:00,599.29000000,603.39000000,598.51000000,602.38000000,1612.27691000,1661,24
2018-06-09 01:00:00,602.82000000,605.84000000,601.92000000,605.51000000,1653.05804000,2374,29
2018-06-09 02:00:00,605.51000000,608.97000000,605.00000000,608.31000000,2859.21324000,3074,29
2018-06-09 03:00:00,608.94000000,608.95000000,603.41000000,606.13000000,1579.78046000,1514,8
2018-06-09 04:00:00,606.15000000,607.46000000,605.17000000,606.26000000,1016.97738000,1235,36
2018-06-09 05:00:00,605.97000000,607.00000000,605.01000000,606.50000000,1515.75780000,1117,39
2018-06-09 06:00:00,606.50000000,608.27000000,606.00000000,606.50000000,1255.49444000,1499,25
2018-06-09 07:00:00,606.80000000,606.89000000,604.75000000,604.98000000,1353.72540000,1651,18
2018-06-09 08:00:00,605.37000000,606.00000000,601.76000000,601.76000000,1517.18588000,1617,37
2018-06-09 09:00:00,601.76000000,605.57000000,601.56000000,605.57000000,1108.10177000,1221,31
2018-06-09 10:00:00,605.55000000,606.95000000,604.19000000,605.65000000,1955.28815000,1152,30
2018-06-09 11:00:00,605.50000000,607.20000000,605.08000000,605.10000000,1497.01097000,1529,41
2018-06-09 12:00:00,605.39000000,605.98000000,599.99000000,601.48000000,1996.49090000,2332,26
2018-06-09 13:00:00,601.47000000,601.56000000,596.10000000,599.65000000,3234.63683000,2828,32
2018-06-09 14:00:00,599.66000000,602.36000000,598.93000000,600.97000000,936.74237000,1417,26
2018-06-09 15:00:00,600.97000000,603.97000000,600.90000000,602.32000000,1175.87687000,1571,29
2018-06-09 16:00:00,602.32000000,603.41000000,597.72000000,599.50000000,1601.59232000,2099,30
2018-06-09 17:00:00,599.50000000,600.37000000,597.49000000,598.60000000,2659.69759000,1674,23
2018-06-09 18:00:00,598.63000000,600.37000000,597.45000000,600.20000000,1761.51837000,1087,29
2018-06-09 19:00:00,600.19000000,600.32000000,598.51000000,599.67000000,671.60012000,1023,39
2018-06-09 20:00:00,599.61000000,600.42000000,599.12000000,600.29000000,676.03043000,987,32
2018-06-09 21:00:00,600.29000000,601.35000000,597.94000000,599.14000000,665.76386000,908,46
2018-06-09 22:00:00,598.90000000,599.66000000,596.00000000,597.08000000,949.21125000,1114,29
2018-06-09 23:00:00,597.11000000,600.00000000,591.00000000,592.87000000,3655.03395000,3524,29
2018-06-10 00:00:00,592.44000000,592.87000000,570.79000000,570.83000000,13274.32792000,10756,18
2018-06-10 00:00:00,592.44000000,592.87000000,570.79000000,570.83000000,13274.32792000,10756,28
2018-06-10 01:00:00,570.83000000,580.59000000,570.76000000,577.98000000,5830.34995000,5484,43
2018-06-10 02:00:00,577.07000000,579.23000000,572.51000000,576.46000000,2950.96144000,3268,66
2018-06-10 03:00:00,576.85000000,578.01000000,566.87000000,568.98000000,5909.61214000,5033,72
2018-06-10 04:00:00,568.98000000,574.77000000,568.98000000,570.33000000,2469.13431000,2441,37
2018-06-10 05:00:00,571.08000000,572.96000000,570.00000000,572.31000000,2236.50650000,2126,40
2018-06-10 06:00:00,572.30000000,574.27000000,570.12000000,573.03000000,2070.53738000,1934,52
2018-06-10 07:00:00,573.03000000,573.13000000,557.31000000,559.50000000,9820.65675000,7437,43
2018-06-10 08:00:00,559.50000000,563.31000000,558.58000000,560.98000000,7594.25575000,5177,51
2018-06-10 09:00:00,560.98000000,568.12000000,560.14000000,567.79000000,3797.68135000,3712,39
2018-06-10 10:00:00,567.79000000,568.00000000,560.50000000,566.96000000,3218.94301000,3073,49
2018-06-10 11:00:00,566.64000000,568.39000000,565.00000000,567.06000000,1855.07201000,2177,38
2018-06-10 12:00:00,566.67000000,569.43000000,563.40000000,564.62000000,4060.67923000,2889,42
2018-06-10 13:00:00,564.64000000,571.18000000,560.23000000,569.90000000,4354.46766000,3756,53
2018-06-10 14:00:00,569.90000000,570.43000000,565.15000000,566.50000000,1544.62761000,2040,39
2018-06-10 15:00:00,566.50000000,568.45000000,564.58000000,567.44000000,2606.89482000,2122,53
2018-06-10 16:00:00,567.08000000,567.50000000,561.79000000,561.79000000,2773.05404000,2506,54
2018-06-10 17:00:00,561.79000000,562.93000000,529.17000000,533.67000000,31253.18069000,21562,62
2018-06-10 18:00:00,535.00000000,541.71000000,523.68000000,532.21000000,22048.97697000,15003,77
2018-06-10 19:00:00,532.19000000,538.38000000,528.00000000,538.16000000,9080.21897000,6610,53
2018-06-10 20:00:00,538.52000000,538.70000000,521.56000000,522.61000000,8992.16021000,7233,46
2018-06-10 21:00:00,522.64000000,525.96000000,505.00000000,513.69000000,18847.56404000,10557,75
2018-06-10 22:00:00,513.70000000,516.99000000,501.13000000,504.94000000,12993.69327000,9947,73
2018-06-10 23:00:00,505.44000000,525.56000000,503.67000000,524.11000000,10767.02827000,8353,47
2018-06-11 00:00:00,524.64000000,524.64000000,514.12000000,515.60000000,5523.89865000,4917,32
2018-06-11 01:00:00,515.67000000,522.26000000,509.00000000,521.87000000,5897.95465000,5058,71
2018-06-11 02:00:00,522.20000000,534.18000000,519.85000000,530.43000000,9183.14391000,7696,49
2018-06-11 03:00:00,530.34000000,534.36000000,525.94000000,531.46000000,5188.71679000,4827,59
2018-06-11 04:00:00,531.46000000,535.50000000,528.29000000,534.88000000,4834.30120000,4242,63
2018-06-11 05:00:00,534.22000000,535.51000000,529.10000000,530.92000000,4427.62739000,4415,39
2018-06-11 06:00:00,530.92000000,533.39000000,526.33000000,530.17000000,5368.92209000,4236,71
2018-06-11 07:00:00,530.17000000,532.71000000,516.33000000,516.59000000,9119.51981000,6176,63
2018-06-11 08:00:00,516.59000000,534.37000000,515.68000000,532.30000000,9865.13263000,6835,82
2018-06-11 09:00:00,532.30000000,534.28000000,528.50000000,529.00000000,3874.58360000,3684,70
2018-06-11 10:00:00,528.84000000,530.99000000,518.11000000,530.51000000,7136.10851000,4344,64
2018-06-11 11:00:00,530.85000000,533.75000000,528.61000000,533.54000000,4992.61912000,3640,63
2018-06-11 12:00:00,533.54000000,534.00000000,526.03000000,529.55000000,5333.62017000,3773,46
2018-06-11 13:00:00,529.04000000,529.90000000,527.01000000,528.49000000,4032.77005000,3255,49
2018-06-11 14:00:00,528.49000000,528.51000000,518.00000000,520.36000000,7545.40445000,6696,48
2018-06-11 15:00:00,520.60000000,521.97000000,508.66000000,512.56000000,9067.16211000,7690,72
2018-06-11 16:00:00,512.56000000,521.74000000,512.40000000,521.00000000,6895.21360000,5697,53
2018-06-11 17:00:00,520.38000000,525.00000000,516.41000000,516.98000000,6123.56063000,4794,49
2018-06-11 18:00:00,516.98000000,520.63000000,509.01000000,518.00000000,8143.63505000,5840,55
2018-06-11 19:00:00,518.66000000,522.70000000,514.40000000,519.00000000,5034.67762000,3930,50
2018-06-11 20:00:00,519.01000000,519.70000000,514.31000000,515.93000000,3329.02567000,3098,34
2018-06-11 21:00:00,515.96000000,520.10000000,515.49000000,518.72000000,3093.05252000,2991,46
2018-06-11 22:00:00,518.71000000,525.00000000,516.73000000,524.33000000,4296.49034000,4100,72
2018-06-11 23:00:00,524.34000000,534.20000000,523.75000000,531.69000000,7505.93763000,5664,50
2018-06-12 00:00:00,531.08000000,531.98000000,525.33000000,527.03000000,5227.64957000,4955,40
2018-06-12 01:00:00,526.78000000,529.80000000,525.16000000,529.52000000,5197.67221000,4364,86
2018-06-12 02:00:00,529.49000000,533.27000000,520.00000000,531.97000000,6645.09873000,5467,99
2018-06-12 03:00:00,531.97000000,532.61000000,522.98000000,525.00000000,5209.79198000,4795,90
2018-06-12 04:00:00,524.95000000,533.00000000,524.61000000,529.36000000,5593.81356000,3510,65
2018-06-12 05:00:00,529.52000000,532.00000000,528.36000000,531.29000000,5029.67527000,3109,59
2018-06-12 06:00:00,531.29000000,534.08000000,530.56000000,531.80000000,5213.30407000,3722,60
2018-06-12 07:00:00,531.80000000,532.00000000,526.73000000,529.54000000,4086.19912000,3957,86
2018-06-12 08:00:00,529.53000000,538.88000000,527.19000000,535.69000000,7149.51461000,6083,65
2018-06-12 09:00:00,535.05000000,537.12000000,534.58000000,535.73000000,4513.33635000,2929,64
2018-06-12 10:00:00,535.74000000,536.17000000,531.33000000,531.55000000,4035.39995000,3165,50
2018-06-12 11:00:00,531.75000000,533.06000000,528.01000000,531.87000000,4711.00040000,3663,64
2018-06-12 12:00:00,532.34000000,532.90000000,520.30000000,521.27000000,6729.10209000,5464,55
2018-06-12 13:00:00,521.41000000,523.90000000,519.00000000,521.47000000,7316.38918000,5628,63
2018-06-12 14:00:00,521.44000000,527.95000000,520.30000000,523.79000000,4395.20389000,4011,53
2018-06-12 15:00:00,523.78000000,524.66000000,521.71000000,524.66000000,3446.00686000,2587,55
2018-06-12 16:00:00,524.67000000,524.86000000,514.54000000,518.56000000,6928.36189000,4532,45
2018-06-12 17:00:00,518.64000000,521.36000000,514.50000000,515.75000000,3658.09115000,3521,47
2018-06-12 18:00:00,516.09000000,517.00000000,505.16000000,507.00000000,8448.20216000,8174,63
2018-06-12 19:00:00,506.72000000,507.01000000,483.50000000,491.34000000,21879.42732000,16774,81
2018-06-12 20:00:00,491.70000000,494.32000000,484.00000000,490.41000000,9694.73802000,7091,68
2018-06-12 21:00:00,490.13000000,491.50000000,486.42000000,490.84000000,9191.31668000,4196,71
2018-06-12 22:00:00,490.45000000,490.85000000,486.56000000,490.08000000,5926.80663000,3512,84
2018-06-12 23:00:00,489.58000000,496.50000000,482.00000000,493.00000000,7997.04643000,6215,43
2018-06-13 00:00:00,493.00000000,496.74000000,490.73000000,493.35000000,5770.65485000,3644,92
2018-06-13 01:00:00,493.41000000,497.30000000,492.14000000,496.88000000,2632.61394000,1908,55
2018-06-13 02:00:00,496.88000000,501.97000000,495.45000000,499.52000000,4988.57035000,3650,87
2018-06-13 03:00:00,499.53000000,500.57000000,497.00000000,497.77000000,3046.62567000,2397,56
2018-06-13 04:00:00,497.76000000,497.80000000,488.41000000,497.05000000,6373.11588000,4831,63
2018-06-13 05:00:00,497.47000000,499.50000000,492.59000000,492.84000000,3490.91939000,3886,90
2018-06-13 06:00:00,492.86000000,494.85000000,492.50000000,493.99000000,2596.22360000,2060,74
2018-06-13 07:00:00,493.50000000,495.49000000,489.19000000,489.99000000,7622.90789000,3703,44
2018-06-13 08:00:00,489.99000000,490.50000000,474.30000000,478.47000000,14386.43733000,7707,88
2018-06-13 09:00:00,478.48000000,482.27000000,461.00000000,465.49000000,14956.72535000,12359,81
2018-06-13 10:00:00,465.49000000,476.27000000,464.99000000,467.90000000,12050.80028000,9070,37
2018-06-13 11:00:00,467.90000000,476.01000000,463.96000000,476.01000000,6968.67226000,5631,49
2018-06-13 12:00:00,476.00000000,479.52000000,470.25000000,478.00000000,7241.95296000,5044,61
2018-06-13 13:00:00,478.18000000,480.99000000,473.70000000,474.97000000,5003.22137000,4499,57
2018-06-13 14:00:00,474.93000000,475.00000000,467.55000000,468.48000000,6975.34974000,5653,60
2018-06-13 15:00:00,468.48000000,473.34000000,460.24000000,462.78000000,10423.09099000,6737,68
2018-06-13 16:00:00,463.17000000,469.57000000,449.06000000,466.19000000,25754.73905000,16357,51
2018-06-13 17:00:00,466.52000000,474.35000000,459.49000000,473.35000000,9857.63526000,8022,77
2018-06-13 18:00:00,473.40000000,479.89000000,469.17000000,475.24000000,7724.82315000,7044,57
2018-06-13 19:00:00,475.25000000,476.38000000,465.52000000,468.16000000,9094.95986000,5613,46
2018-06-13 20:00:00,467.85000000,472.05000000,463.86000000,469.94000000,4078.56406000,3800,67
2018-06-13 21:00:00,470.31000000,472.83000000,464.01000000,468.96000000,2895.98277000,3148,62
2018-06-13 22:00:00,468.98000000,476.88000000,468.98000000,475.99000000,3659.36662000,3798,59
2018-06-13 23:00:00,475.82000000,477.97000000,470.75000000,475.47000000,4248.24155000,4157,51
2018-06-14 00:00:00,475.47000000,479.10000000,473.56000000,474.50000000,4609.57562000,3393,48
2018-06-14 01:00:00,474.50000000,477.59000000,468.67000000,471.00000000,3916.24302000,3390,48
2018-06-14 02:00:00,471.31000000,495.24000000,471.11000000,487.19000000,18888.75195000,12524,49
2018-06-14 03:00:00,487.00000000,491.00000000,484.14000000,486.32000000,7257.47414000,6415,87
2018-06-14 04:00:00,486.32000000,488.90000000,485.01000000,485.65000000,4351.59780000,3885,75
2018-06-14 05:00:00,485.65000000,490.00000000,482.06000000,486.20000000,6105.56104000,4186,71
2018-06-14 06:00:00,486.20000000,488.00000000,483.01000000,485.38000000,3873.41096000,3911,43
2018-06-14 07:00:00,485.73000000,485.92000000,479.68000000,482.74000000,3999.33567000,4081,65
2018-06-14 08:00:00,482.74000000,490.50000000,482.74000000,484.82000000,6037.79509000,5152,68
2018-06-14 09:00:00,485.39000000,489.63000000,484.84000000,487.73000000,3722.59786000,3365,68
2018-06-14 10:00:00,488.10000000,489.00000000,483.00000000,485.93000000,5567.30846000,4056,53
2018-06-14 11:00:00,485.94000000,489.90000000,485.40000000,487.95000000,4364.98774000,3527,34
2018-06-14 12:00:00,487.95000000,488.20000000,481.23000000,483.48000000,4996.44478000,3891,40
2018-06-14 13:00:00,483.48000000,485.26000000,470.11000000,472.00000000,10114.43244000,8480,43
2018-06-14 14:00:00,472.00000000,477.86000000,472.00000000,474.27000000,3794.67757000,3871,37
2018-06-14 15:00:00,474.54000000,474.85000000,460.00000000,463.83000000,7531.41821000,7592,35
2018-06-14 16:00:00,463.91000000,513.13000000,463.82000000,503.92000000,24289.06126000,16889,61
2018-06-14 17:00:00,504.45000000,526.88000000,498.45000000,512.86000000,37375.46939000,24063,100
2018-06-14 18:00:00,512.12000000,529.00000000,512.01000000,519.11000000,15674.65820000,11097,77
2018-06-14 19:00:00,519.12000000,520.29000000,514.52000000,519.65000000,8664.00137000,5486,63
2018-06-14 20:00:00,519.65000000,525.30000000,517.83000000,519.03000000,7502.06669000,5494,53
2018-06-14 21:00:00,519.35000000,521.51000000,515.14000000,515.53000000,3512.30602000,3048,83
2018-06-14 22:00:00,515.52000000,519.20000000,511.10000000,515.60000000,5889.10077000,5242,68
2018-06-14 23:00:00,515.54000000,519.70000000,512.45000000,519.29000000,4054.79725000,3559,43
2018-06-15 00:00:00,519.30000000,521.00000000,513.30000000,515.33000000,3450.53554000,3127,61
2018-06-15 01:00:00,515.33000000,516.72000000,510.58000000,512.99000000,5771.14137000,3837,63
2018-06-15 02:00:00,512.99000000,513.58000000,510.12000000,512.06000000,4824.71067000,3438,61
2018-06-15 03:00:00,512.07000000,514.92000000,511.59000000,512.93000000,3413.54726000,2983,67
2018-06-15 04:00:00,512.64000000,513.83000000,501.00000000,503.71000000,7007.83044000,5646,45
2018-06-15 05:00:00,503.63000000,506.94000000,501.00000000,505.07000000,4759.09959000,4186,60
2018-06-15 06:00:00,505.07000000,512.29000000,504.50000000,508.34000000,5127.47790000,3911,58
2018-06-15 07:00:00,508.34000000,509.99000000,503.38000000,504.93000000,4335.74413000,3615,30
2018-06-15 08:00:00,504.68000000,506.42000000,502.40000000,503.87000000,4577.22606000,3556,88
2018-06-15 09:00:00,503.97000000,504.06000000,489.39000000,498.01000000,11564.10308000,8797,55
2018-06-15 10:00:00,498.00000000,500.93000000,495.74000000,499.50000000,3872.84133000,3566,60
2018-06-15 11:00:00,499.51000000,507.94000000,491.00000000,495.64000000,15491.58683000,9468,48
